,Servers,Values,Amount of customers
150,1 server(s),153.17534327785944,100000
151,1 server(s),135.21678559987353,100000
152,1 server(s),139.9561129718285,100000
153,1 server(s),134.89538247171984,100000
154,1 server(s),127.7925727451768,100000
155,1 server(s),144.75362926645553,100000
156,1 server(s),148.14050022313273,100000
157,1 server(s),159.31016205902785,100000
158,1 server(s),129.9884155259526,100000
159,1 server(s),134.05581383915407,100000
160,1 server(s),135.73077906795456,100000
161,1 server(s),137.36714197466262,100000
162,1 server(s),162.18067635538821,100000
163,1 server(s),142.82432425574626,100000
164,1 server(s),131.8746148642371,100000
165,1 server(s),127.66592138044071,100000
166,1 server(s),144.15265621278235,100000
167,1 server(s),137.10429107109985,100000
168,1 server(s),143.13105525356713,100000
169,1 server(s),136.91912329546147,100000
170,1 server(s),130.63436031100827,100000
171,1 server(s),130.78228684558127,100000
172,1 server(s),125.37846019425011,100000
173,1 server(s),133.53153029916925,100000
174,1 server(s),141.18595300324165,100000
175,1 server(s),139.96752673812162,100000
176,1 server(s),132.9877463828817,100000
177,1 server(s),146.41100088559423,100000
178,1 server(s),133.31216599386084,100000
179,1 server(s),153.8263825140537,100000
180,1 server(s),150.67310346791712,100000
181,1 server(s),135.44211655921563,100000
182,1 server(s),123.29520047278243,100000
183,1 server(s),139.45804344040405,100000
184,1 server(s),124.72079653506051,100000
185,1 server(s),126.69311027963016,100000
186,1 server(s),140.09167794499155,100000
187,1 server(s),127.21197181227785,100000
188,1 server(s),137.54022232733487,100000
189,1 server(s),135.74713150377264,100000
190,1 server(s),124.7893525618705,100000
191,1 server(s),128.6179345836974,100000
192,1 server(s),146.48215760078713,100000
193,1 server(s),139.9566445125504,100000
194,1 server(s),138.79202725066187,100000
195,1 server(s),125.23168505089836,100000
196,1 server(s),140.08502176183742,100000
197,1 server(s),167.73455940117114,100000
198,1 server(s),135.99364912636537,100000
199,1 server(s),138.07460748213626,100000
200,1 server(s),117.70711473552922,100000
201,1 server(s),133.97853921889575,100000
202,1 server(s),131.35780765556305,100000
203,1 server(s),140.7587929886267,100000
204,1 server(s),149.08742303520893,100000
205,1 server(s),147.27813185681705,100000
206,1 server(s),139.41845773479582,100000
207,1 server(s),117.51280219621131,100000
