,Servers,Values,Amount of Customers
65,1 server(s),39.1478219533648,100000
66,1 server(s),44.713814040473935,100000
67,1 server(s),40.07039018843497,100000
68,1 server(s),40.63325708343733,100000
69,1 server(s),39.86607950017973,100000
70,1 server(s),39.93306249697025,100000
71,1 server(s),38.953853712043355,100000
72,1 server(s),42.33996536902766,100000
73,1 server(s),40.06597092630576,100000
74,1 server(s),37.096158294490266,100000
75,1 server(s),39.690354759098746,100000
76,1 server(s),37.99949220371574,100000
77,1 server(s),40.13816587503533,100000
78,1 server(s),37.99943536823755,100000
79,1 server(s),37.359582769434176,100000
80,1 server(s),41.26646388235027,100000
81,1 server(s),39.866880681107666,100000
82,1 server(s),39.52252932751796,100000
83,1 server(s),38.92522249838353,100000
84,1 server(s),40.696784968476656,100000
85,1 server(s),41.23176450528202,100000
86,1 server(s),40.0495718236654,100000
87,1 server(s),42.426761969368116,100000
88,1 server(s),36.588941613100644,100000
89,1 server(s),38.135866889892554,100000
90,1 server(s),38.69537391947788,100000
91,1 server(s),44.709082259187454,100000
92,1 server(s),42.808889687372904,100000
93,1 server(s),40.60047089163835,100000
94,1 server(s),41.879334853688206,100000
95,1 server(s),37.98689439765837,100000
96,1 server(s),40.20355121959055,100000
97,1 server(s),39.38789167617939,100000
98,1 server(s),40.943844277843965,100000
99,1 server(s),41.50011134136226,100000
100,1 server(s),41.408056275201844,100000
101,1 server(s),40.95685712911915,100000
102,1 server(s),40.97299203020641,100000
103,1 server(s),43.6222316437501,100000
104,1 server(s),37.25686590666418,100000
105,1 server(s),39.47612636234416,100000
106,1 server(s),42.46042507672693,100000
107,1 server(s),40.73090257266905,100000
108,1 server(s),39.89446373839473,100000
109,1 server(s),41.460603961193634,100000
110,1 server(s),41.19167233487364,100000
111,1 server(s),42.074253513908815,100000
112,1 server(s),40.24128290336248,100000
113,1 server(s),41.728347514518944,100000
114,1 server(s),40.9305574182733,100000
115,1 server(s),39.27728285529024,100000
116,1 server(s),37.626254046307565,100000
117,1 server(s),43.850701583716905,100000
118,1 server(s),39.06726405942393,100000
119,1 server(s),38.943488331652595,100000
120,1 server(s),39.268356580211574,100000
121,1 server(s),42.107964936436716,100000
122,1 server(s),38.88327610419474,100000
123,1 server(s),39.79016489824524,100000
124,1 server(s),39.949588391537155,100000
125,1 server(s),42.04269130009712,100000
126,1 server(s),40.65563766879146,100000
127,1 server(s),40.580696418502846,100000
128,1 server(s),41.28429904962188,100000
129,1 server(s),39.868275354603405,100000
130,1 server(s),39.92679825792648,100000
131,1 server(s),40.33425165763733,100000
132,1 server(s),43.67707828323214,100000
133,1 server(s),35.547201798956934,100000
134,1 server(s),44.23168144129813,100000
135,1 server(s),38.40499639013179,100000
136,1 server(s),42.3688579338543,100000
137,1 server(s),37.38890446908157,100000
138,1 server(s),39.971951067480724,100000
139,1 server(s),43.87776648846542,100000
140,1 server(s),38.47287466871743,100000
141,1 server(s),41.66981533799541,100000
142,1 server(s),42.015569730855304,100000
143,1 server(s),41.582500047576396,100000
144,1 server(s),40.64911554795328,100000
145,1 server(s),39.94280571150034,100000
146,1 server(s),40.15508139551268,100000
147,1 server(s),39.6109214861582,100000
148,1 server(s),40.93136096512613,100000
149,1 server(s),38.738529568156466,100000
150,1 server(s),39.04062827378924,100000
151,1 server(s),39.82180877644022,100000
152,1 server(s),40.16484735022601,100000
153,1 server(s),43.90252758319774,100000
154,1 server(s),39.408307471941505,100000
155,1 server(s),37.68640423745125,100000
156,1 server(s),39.2283570151639,100000
157,1 server(s),37.42184467469063,100000
158,1 server(s),39.97717393399768,100000
159,1 server(s),40.51787926662911,100000
160,1 server(s),43.26211261314391,100000
161,1 server(s),39.064514208608394,100000
162,1 server(s),39.75726424223801,100000
163,1 server(s),40.20585559176284,100000
164,1 server(s),41.24578886694444,100000
165,1 server(s),41.64418854357318,100000
166,1 server(s),41.225221118652335,100000
167,1 server(s),38.88036692221387,100000
168,1 server(s),38.8659817787187,100000
169,1 server(s),40.30972940312984,100000
170,1 server(s),44.01339995635588,100000
171,1 server(s),41.483384233720166,100000
172,1 server(s),40.576276567887334,100000
173,1 server(s),38.6384625398346,100000
174,1 server(s),40.87130457939938,100000
175,1 server(s),38.161105964023264,100000
176,1 server(s),39.84017956397252,100000
177,1 server(s),42.373104042333765,100000
178,1 server(s),38.93888874502284,100000
179,1 server(s),40.32547163089531,100000
180,1 server(s),43.76334200404298,100000
181,1 server(s),38.77279223730824,100000
182,1 server(s),39.22855687323968,100000
183,1 server(s),41.128883607456864,100000
184,1 server(s),42.1682393889614,100000
185,1 server(s),43.368120515902454,100000
186,1 server(s),38.916347595713916,100000
187,1 server(s),41.57408349033504,100000
188,1 server(s),37.582518343031964,100000
189,1 server(s),38.74787305302045,100000
190,1 server(s),39.745002717241,100000
191,1 server(s),41.6398659458153,100000
192,1 server(s),40.963968279122135,100000
193,1 server(s),38.761460368352324,100000
194,1 server(s),42.049864395382585,100000
