,Servers,Values,Amount of customers
279,1 server(s),10474.1435442067,100000
280,1 server(s),9513.182232604451,100000
281,1 server(s),11050.091234173859,100000
282,1 server(s),10290.605622983747,100000
283,1 server(s),10423.207544798113,100000
284,1 server(s),9835.466677402826,100000
285,1 server(s),9260.03325773389,100000
286,1 server(s),10215.207981439878,100000
287,1 server(s),9858.411714742499,100000
288,1 server(s),10561.55573493905,100000
289,1 server(s),9813.501686133182,100000
290,1 server(s),10733.30929221901,100000
291,1 server(s),9947.300634743899,100000
292,1 server(s),9641.307792182675,100000
293,1 server(s),8945.327718201817,100000
294,1 server(s),9260.034831429513,100000
295,1 server(s),9680.995901936047,100000
296,1 server(s),10051.688011223489,100000
297,1 server(s),10320.261052127908,100000
298,1 server(s),9960.118043966482,100000
299,1 server(s),11124.550018411093,100000
300,1 server(s),10422.880550300233,100000
301,1 server(s),10053.994389214251,100000
302,1 server(s),10733.411425192195,100000
303,1 server(s),11632.170104139359,100000
304,1 server(s),9739.905183058656,100000
305,1 server(s),11281.700895584721,100000
306,1 server(s),10054.60591284619,100000
307,1 server(s),10196.467164045525,100000
308,1 server(s),10163.902937608684,100000
309,1 server(s),10135.52819627175,100000
310,1 server(s),9708.212256505289,100000
311,1 server(s),9287.301845961872,100000
312,1 server(s),9681.70759793428,100000
313,1 server(s),10561.444461042856,100000
314,1 server(s),10502.661659017835,100000
315,1 server(s),9558.970701553202,100000
316,1 server(s),10562.414870906598,100000
317,1 server(s),9334.216482294867,100000
318,1 server(s),10096.9605565282,100000
319,1 server(s),10416.276087516486,100000
320,1 server(s),10956.88449470134,100000
321,1 server(s),10463.524363614728,100000
322,1 server(s),8980.313348733385,100000
323,1 server(s),11310.324214597496,100000
324,1 server(s),9852.540492878614,100000
325,1 server(s),10579.668559030939,100000
326,1 server(s),9845.320720924694,100000
327,1 server(s),8932.148603674716,100000
328,1 server(s),9942.691386761435,100000
329,1 server(s),10405.052170585344,100000
330,1 server(s),9083.416665917259,100000
331,1 server(s),9723.745001394063,100000
332,1 server(s),9312.667804747105,100000
333,1 server(s),10305.306008911166,100000
334,1 server(s),11602.344357761398,100000
335,1 server(s),9701.314112115555,100000
336,1 server(s),10344.411686310475,100000
337,1 server(s),9569.185766029412,100000
338,1 server(s),9928.690027370523,100000
339,1 server(s),10302.252070301147,100000
340,1 server(s),10580.84208888033,100000
341,1 server(s),10714.99720118097,100000
342,1 server(s),11079.498088975208,100000
343,1 server(s),10296.419647556402,100000
344,1 server(s),11305.939687196354,100000
345,1 server(s),10745.516918486872,100000
346,1 server(s),9567.66877553953,100000
347,1 server(s),9562.413243549167,100000
348,1 server(s),9017.766690137176,100000
349,1 server(s),10367.044703721594,100000
350,1 server(s),10461.2094200054,100000
351,1 server(s),10183.769694708915,100000
352,1 server(s),10469.343813228283,100000
353,1 server(s),9643.864536759147,100000
354,1 server(s),10209.685175109918,100000
355,1 server(s),9510.534078685587,100000
356,1 server(s),8517.770515577695,100000
357,1 server(s),10604.462495633392,100000
358,1 server(s),10037.176200409738,100000
359,1 server(s),9300.660848104737,100000
360,1 server(s),10535.1683874681,100000
361,1 server(s),10972.046162443574,100000
362,1 server(s),9132.746499631035,100000
363,1 server(s),9094.645585240149,100000
364,1 server(s),10702.553588685565,100000
365,1 server(s),10204.118102285536,100000
366,1 server(s),10772.189071310526,100000
367,1 server(s),9317.871444790304,100000
368,1 server(s),9870.311226681153,100000
369,1 server(s),10399.160429494217,100000
370,1 server(s),9689.166449398868,100000
371,1 server(s),10187.462603818523,100000
372,1 server(s),10610.781016543035,100000
373,1 server(s),10588.300300405448,100000
374,1 server(s),9369.482389094961,100000
375,1 server(s),11489.716451467166,100000
376,1 server(s),9490.903524837879,100000
377,1 server(s),10591.035541204605,100000
378,1 server(s),11435.392842442741,100000
379,1 server(s),11249.628627422204,100000
380,1 server(s),9605.255849608166,100000
381,1 server(s),8941.338948293003,100000
382,1 server(s),9328.962714644293,100000
383,1 server(s),9939.800975913791,100000
384,1 server(s),9128.641797295128,100000
385,1 server(s),10452.990639267171,100000
386,1 server(s),10160.353478673589,100000
387,1 server(s),11233.127657517047,100000
388,1 server(s),10630.747157376978,100000
389,1 server(s),10228.697077876543,100000
390,1 server(s),10837.947942299232,100000
391,1 server(s),9350.03781692769,100000
392,1 server(s),9585.374178644553,100000
393,1 server(s),9744.940720485074,100000
394,1 server(s),8991.71015842424,100000
395,1 server(s),10208.230856736136,100000
396,1 server(s),9109.911828287732,100000
397,1 server(s),10084.414329972857,100000
398,1 server(s),10162.80131631891,100000
399,1 server(s),10959.81743233981,100000
400,1 server(s),9228.230751986444,100000
401,1 server(s),10227.53836135879,100000
402,1 server(s),9726.400702906461,100000
403,1 server(s),10233.057836456135,100000
404,1 server(s),10044.799258621742,100000
405,1 server(s),10141.227611866081,100000
406,1 server(s),8900.055133524744,100000
407,1 server(s),10718.654588295847,100000
408,1 server(s),8735.048730250524,100000
409,1 server(s),10313.796901270376,100000
410,1 server(s),10194.302405716358,100000
411,1 server(s),10945.467819634676,100000
412,1 server(s),8591.99841047885,100000
413,1 server(s),10157.929743059476,100000
414,1 server(s),12215.59838118437,100000
415,1 server(s),9794.820382055499,100000
416,1 server(s),10353.998833239519,100000
417,1 server(s),10025.219311631809,100000
418,1 server(s),9505.186459400691,100000
419,1 server(s),11123.679003792578,100000
420,1 server(s),8217.084313859406,100000
421,1 server(s),9503.059080215882,100000
422,1 server(s),9332.347606039253,100000
423,1 server(s),9436.859308681123,100000
424,1 server(s),10112.268013598814,100000
425,1 server(s),9043.624582785615,100000
426,1 server(s),9574.62573802044,100000
427,1 server(s),10260.532065562544,100000
428,1 server(s),9916.4695368837,100000
429,1 server(s),9978.255895433078,100000
430,1 server(s),9971.514258080737,100000
431,1 server(s),9799.819979409811,100000
432,1 server(s),10537.143569512558,100000
433,1 server(s),10576.4964228976,100000
434,1 server(s),9992.450308384707,100000
435,1 server(s),10907.79870396963,100000
436,1 server(s),10582.046164089956,100000
437,1 server(s),9277.707454354104,100000
438,1 server(s),8610.860586937542,100000
439,1 server(s),10653.57669699697,100000
440,1 server(s),9257.660630865077,100000
441,1 server(s),10616.190305642049,100000
442,1 server(s),10631.457221782746,100000
443,1 server(s),10552.754632707813,100000
444,1 server(s),9169.58905418134,100000
445,1 server(s),10306.223804915973,100000
446,1 server(s),9223.30314352385,100000
447,1 server(s),9968.179316596086,100000
448,1 server(s),8875.234558174994,100000
449,1 server(s),9675.421149350454,100000
450,1 server(s),11036.374557244166,100000
451,1 server(s),10254.025126325923,100000
452,1 server(s),11043.789973138159,100000
453,1 server(s),9574.005945013716,100000
454,1 server(s),9461.339406376293,100000
455,1 server(s),10054.075964245265,100000
456,1 server(s),9245.331921249155,100000
457,1 server(s),9558.823994873592,100000
458,1 server(s),10640.862422826043,100000
459,1 server(s),10422.340493800031,100000
460,1 server(s),9881.213199930757,100000
461,1 server(s),9431.195914923004,100000
462,1 server(s),10243.913440107837,100000
463,1 server(s),9561.237377484107,100000
464,1 server(s),10930.855331901763,100000
465,1 server(s),10981.166030605185,100000
466,1 server(s),8985.770320053973,100000
467,1 server(s),8847.604851017113,100000
468,1 server(s),9431.858409226541,100000
469,1 server(s),10246.706999343402,100000
470,1 server(s),9281.845900995384,100000
471,1 server(s),10635.800028056756,100000
472,1 server(s),9963.790544138259,100000
473,1 server(s),9956.78747475955,100000
474,1 server(s),10261.12483955323,100000
475,1 server(s),9111.218717082185,100000
476,1 server(s),9902.084949231128,100000
477,1 server(s),9885.659992012537,100000
478,1 server(s),9770.707379440106,100000
479,1 server(s),9268.109440477765,100000
480,1 server(s),11194.36520116086,100000
481,1 server(s),8763.111406233418,100000
482,1 server(s),9889.53718306848,100000
483,1 server(s),9485.027039159366,100000
484,1 server(s),10010.728385879625,100000
485,1 server(s),9359.290203432,100000
486,1 server(s),9326.110173935665,100000
487,1 server(s),10197.763728467306,100000
488,1 server(s),10397.186017205586,100000
489,1 server(s),9233.500080610329,100000
490,1 server(s),9351.805370850738,100000
491,1 server(s),10120.833247107164,100000
492,1 server(s),9690.44495384206,100000
493,1 server(s),9456.710031464083,100000
494,1 server(s),9570.241191145251,100000
495,1 server(s),10371.306368450605,100000
496,1 server(s),10021.612622806959,100000
497,1 server(s),9390.071737781449,100000
498,1 server(s),11023.594941523743,100000
499,1 server(s),9519.135512531673,100000
500,2 server(s),5178.09180506879,100000
501,2 server(s),4812.455133106584,100000
502,2 server(s),4958.508131443402,100000
503,2 server(s),4381.627963045599,100000
504,2 server(s),5056.709280746551,100000
505,2 server(s),4627.881003137067,100000
506,2 server(s),5237.548253255627,100000
507,2 server(s),4591.188394875876,100000
508,2 server(s),5624.013227677046,100000
509,2 server(s),4803.0166322435725,100000
510,2 server(s),5361.6321783248595,100000
511,2 server(s),4781.265078064434,100000
512,2 server(s),5140.423646537602,100000
513,2 server(s),4920.936487084745,100000
514,2 server(s),4995.717155549806,100000
515,2 server(s),5121.824998540362,100000
516,2 server(s),5015.714910646404,100000
517,2 server(s),4662.3841186328,100000
518,2 server(s),5137.85237149295,100000
519,2 server(s),5620.7264651702735,100000
520,2 server(s),5390.760457842648,100000
521,2 server(s),4411.566107163958,100000
522,2 server(s),4941.532779210222,100000
523,2 server(s),4614.663103519708,100000
524,2 server(s),5676.169012516941,100000
525,2 server(s),4540.047981592038,100000
526,2 server(s),4979.424979667348,100000
527,2 server(s),5095.246763512306,100000
528,2 server(s),5637.030157042612,100000
529,2 server(s),4726.79799210535,100000
530,2 server(s),4182.609891943019,100000
531,2 server(s),5004.78018641703,100000
532,2 server(s),4071.2780814005805,100000
533,2 server(s),4664.021151585138,100000
534,2 server(s),5409.0572884621415,100000
535,2 server(s),5384.264038582287,100000
536,2 server(s),4530.963056575546,100000
537,2 server(s),4555.662386791796,100000
538,2 server(s),4868.910481891315,100000
539,2 server(s),5314.403378630469,100000
540,2 server(s),5092.8558097078385,100000
541,2 server(s),4954.675835931998,100000
542,2 server(s),4947.12250851313,100000
543,2 server(s),5554.461379059072,100000
544,2 server(s),4942.77140969997,100000
545,2 server(s),5166.5963587844535,100000
546,2 server(s),5336.881359825764,100000
547,2 server(s),5140.474688793346,100000
548,2 server(s),5455.372538835937,100000
549,2 server(s),5297.420135191326,100000
550,2 server(s),4631.812964047254,100000
551,2 server(s),5501.21992129444,100000
552,2 server(s),4994.54605438015,100000
553,2 server(s),5159.356706715713,100000
554,2 server(s),4891.552209578166,100000
555,2 server(s),5471.809496172406,100000
556,2 server(s),4840.132110047353,100000
557,2 server(s),5405.418576290437,100000
558,2 server(s),4449.309070131797,100000
559,2 server(s),4859.176571125657,100000
560,2 server(s),5077.282937880288,100000
561,2 server(s),4236.837517629463,100000
562,2 server(s),5233.146309999637,100000
563,2 server(s),4288.300903521389,100000
564,2 server(s),5009.319947039288,100000
565,2 server(s),5592.4348490637,100000
566,2 server(s),5558.189835346832,100000
567,2 server(s),5137.6384101279955,100000
568,2 server(s),5021.503230969064,100000
569,2 server(s),4724.843267725661,100000
570,2 server(s),5236.79411513186,100000
571,2 server(s),5382.507941550713,100000
572,2 server(s),5307.895465524622,100000
573,2 server(s),4792.740509524485,100000
574,2 server(s),4531.543383488264,100000
575,2 server(s),4673.269288877707,100000
576,2 server(s),4826.534885402788,100000
577,2 server(s),4976.110796065686,100000
578,2 server(s),5068.0573676701615,100000
579,2 server(s),5331.304311729642,100000
580,2 server(s),5279.002448556004,100000
581,2 server(s),4789.923419936515,100000
582,2 server(s),5359.689740081199,100000
583,2 server(s),5317.890677657114,100000
584,2 server(s),5357.978480034174,100000
585,2 server(s),5293.216869938298,100000
586,2 server(s),5140.431395562445,100000
587,2 server(s),4889.0482087086475,100000
588,2 server(s),5085.819952000283,100000
589,2 server(s),5094.216056316051,100000
590,2 server(s),5162.406201385164,100000
591,2 server(s),5228.360451321714,100000
592,2 server(s),4852.358231409185,100000
593,2 server(s),4871.442487680521,100000
594,2 server(s),5277.845085200676,100000
595,2 server(s),4607.945034859137,100000
596,2 server(s),5235.274541230102,100000
597,2 server(s),4835.310379661664,100000
598,2 server(s),5048.7919569984615,100000
599,2 server(s),4337.746489601078,100000
600,2 server(s),5327.7718095490745,100000
601,2 server(s),4691.053258406436,100000
602,2 server(s),4431.929385452702,100000
603,2 server(s),4679.946871675301,100000
604,2 server(s),4518.964115781145,100000
605,2 server(s),4908.378824921233,100000
606,2 server(s),4495.804031790624,100000
607,2 server(s),5261.7764768775,100000
608,2 server(s),5237.277631178705,100000
609,2 server(s),4631.219770043519,100000
610,2 server(s),5127.330168632164,100000
611,2 server(s),4438.260623546785,100000
612,2 server(s),5023.658087766756,100000
613,2 server(s),4951.397341365567,100000
614,2 server(s),5032.595104204139,100000
615,2 server(s),5348.204045895056,100000
616,2 server(s),5256.977727691871,100000
617,2 server(s),4977.37217014787,100000
618,2 server(s),4555.390434520711,100000
619,2 server(s),4730.42446571954,100000
620,2 server(s),4890.166110122849,100000
621,2 server(s),5225.1161313579805,100000
622,2 server(s),5034.7928836875135,100000
623,2 server(s),5058.934585746177,100000
624,2 server(s),4174.9218499441895,100000
625,2 server(s),4742.602136554417,100000
626,2 server(s),6105.390245621578,100000
627,2 server(s),5836.961971442249,100000
628,2 server(s),5168.971755492526,100000
629,2 server(s),4516.06018596441,100000
630,2 server(s),4951.943395610026,100000
631,2 server(s),5036.162932209725,100000
632,2 server(s),5494.883492315416,100000
633,2 server(s),4886.749400275365,100000
634,2 server(s),5015.363204335983,100000
635,2 server(s),5016.513372707815,100000
636,2 server(s),5366.91083614574,100000
637,2 server(s),4791.008852608299,100000
638,2 server(s),4999.257292326485,100000
639,2 server(s),4536.342050089861,100000
640,2 server(s),4481.759158146761,100000
641,2 server(s),5324.303257152847,100000
642,2 server(s),5485.340315405766,100000
643,2 server(s),4666.178787280347,100000
644,2 server(s),4999.181725274347,100000
645,2 server(s),4935.921976625097,100000
646,2 server(s),4348.781689442906,100000
647,2 server(s),5217.157330036128,100000
648,2 server(s),5306.910753901085,100000
649,2 server(s),4927.921712100591,100000
650,2 server(s),4406.1509594544195,100000
651,2 server(s),5033.418623858092,100000
652,2 server(s),5174.416007348397,100000
653,2 server(s),4482.892698245966,100000
654,2 server(s),5212.039489281883,100000
655,2 server(s),5434.734517471134,100000
656,2 server(s),5528.327738460694,100000
657,2 server(s),4640.970209576496,100000
658,2 server(s),4922.625983416777,100000
659,2 server(s),5764.024514448177,100000
660,2 server(s),5370.637972773918,100000
661,2 server(s),4921.6181818534005,100000
662,2 server(s),5389.411205054635,100000
663,2 server(s),4426.101861673543,100000
664,2 server(s),5160.767389396489,100000
665,2 server(s),5137.907369187852,100000
666,2 server(s),5286.373008411117,100000
667,2 server(s),4217.244373619858,100000
668,2 server(s),4974.079734888439,100000
669,2 server(s),4936.983590205425,100000
670,2 server(s),4985.011279460219,100000
671,2 server(s),4464.955942466108,100000
672,2 server(s),4808.798569071671,100000
673,2 server(s),4390.080202479301,100000
674,2 server(s),5014.773608696653,100000
675,2 server(s),4723.2921530984495,100000
676,2 server(s),4515.075219209776,100000
677,2 server(s),5090.191994348047,100000
678,2 server(s),5091.952329931682,100000
679,2 server(s),4971.5868007387735,100000
680,2 server(s),5449.049419941783,100000
681,2 server(s),4694.419677321097,100000
682,2 server(s),4277.197656316306,100000
683,2 server(s),4938.832034685233,100000
684,2 server(s),4760.860113213093,100000
685,2 server(s),5267.598213287272,100000
686,2 server(s),5025.188314158041,100000
687,2 server(s),5077.216187925877,100000
688,2 server(s),5044.367221418167,100000
689,2 server(s),5209.741370399453,100000
690,2 server(s),4960.91269045646,100000
691,2 server(s),5074.693618129877,100000
692,2 server(s),4792.677965474267,100000
693,2 server(s),5134.662344770274,100000
694,2 server(s),5030.430956292945,100000
695,2 server(s),4958.059891682187,100000
696,2 server(s),5077.111238441414,100000
697,2 server(s),5074.554406842773,100000
698,2 server(s),4818.918651054271,100000
699,2 server(s),4626.61710121068,100000
700,2 server(s),4376.734319287917,100000
701,2 server(s),4978.108474728116,100000
702,2 server(s),5497.963951326614,100000
703,2 server(s),5069.630568075129,100000
704,2 server(s),4726.64885522629,100000
705,2 server(s),5493.908652538535,100000
706,2 server(s),4889.966234264723,100000
707,2 server(s),4762.031601829459,100000
708,2 server(s),5018.8489665747675,100000
709,2 server(s),4912.755452527393,100000
710,2 server(s),5293.070264537034,100000
711,2 server(s),4629.007406660691,100000
712,2 server(s),4909.485029579981,100000
713,2 server(s),4904.001027032996,100000
714,2 server(s),4976.792084810929,100000
715,2 server(s),4091.917243365924,100000
716,2 server(s),4253.444713168062,100000
717,2 server(s),4381.878330532992,100000
718,2 server(s),5556.787992340411,100000
719,2 server(s),4497.955660829599,100000
720,2 server(s),4358.027688653734,100000
721,2 server(s),5008.293742950222,100000
722,2 server(s),5025.976688920827,100000
723,2 server(s),4789.852235959382,100000
724,2 server(s),5731.323126373918,100000
725,2 server(s),4847.445548077533,100000
726,2 server(s),5082.176297275153,100000
727,2 server(s),5176.802713359386,100000
728,2 server(s),4884.294801038882,100000
729,2 server(s),5014.620734939556,100000
730,2 server(s),5090.930001334675,100000
731,2 server(s),4924.601646035849,100000
732,2 server(s),5949.412080948407,100000
