,Servers,Values,Amount of Customers
91,1 server(s),80.3338137107468,50000
92,1 server(s),77.01944992257017,50000
93,1 server(s),76.75807457357033,50000
94,1 server(s),80.83332586070816,50000
95,1 server(s),79.30973136959217,50000
96,1 server(s),76.82425319466586,50000
97,1 server(s),80.35077220824103,50000
98,1 server(s),88.51681822278134,50000
99,1 server(s),88.75732617906334,50000
100,1 server(s),87.05837377506873,100000
101,1 server(s),84.85182595606119,100000
102,1 server(s),81.55122278417171,100000
103,1 server(s),81.80379091004458,100000
104,1 server(s),79.00138238734834,100000
105,1 server(s),76.10110748654222,100000
106,1 server(s),73.10986141440212,100000
107,1 server(s),84.31372853499659,100000
108,1 server(s),79.94769518064525,100000
109,1 server(s),80.59649164090001,100000
110,1 server(s),84.11682728719532,100000
111,1 server(s),79.57633220032368,100000
112,1 server(s),79.49298440090837,100000
113,1 server(s),84.88012191780253,100000
114,1 server(s),82.38735423164033,100000
115,1 server(s),76.92114933820481,100000
116,1 server(s),83.42840732337116,100000
117,1 server(s),81.59297115802315,100000
118,1 server(s),77.59589018161162,100000
119,1 server(s),83.02328745992517,100000
120,1 server(s),82.82957266696864,100000
121,1 server(s),78.0505404736263,100000
122,1 server(s),74.82973366817622,100000
123,1 server(s),91.96525822071226,100000
124,1 server(s),90.5367455534967,100000
125,1 server(s),80.22101254931496,100000
126,1 server(s),87.9716232959865,100000
127,1 server(s),84.57692202330813,100000
128,1 server(s),78.11454529882161,100000
129,1 server(s),77.97150380812015,100000
130,1 server(s),84.74920183680261,100000
131,1 server(s),83.75333288845628,100000
132,1 server(s),73.78462593299291,100000
133,1 server(s),75.66640505372243,100000
134,1 server(s),79.8400367237596,100000
135,1 server(s),88.8996223690442,100000
136,1 server(s),77.46213541257771,100000
137,1 server(s),106.79428807006633,100000
138,1 server(s),79.1150038147735,100000
139,1 server(s),81.44732294162338,100000
140,1 server(s),83.98759999895377,100000
141,1 server(s),78.27726000446287,100000
142,1 server(s),85.32008866833354,100000
143,1 server(s),81.92931143820212,100000
144,1 server(s),80.29201402760103,100000
145,1 server(s),78.95942214687703,100000
146,1 server(s),85.2766595749454,100000
147,1 server(s),80.53437498758561,100000
148,1 server(s),72.79973686027455,100000
149,1 server(s),79.64133913035278,100000
150,1 server(s),87.94438500807489,100000
151,1 server(s),87.18884934282349,100000
152,1 server(s),78.5767310188407,100000
